25.4661 97
28.835 245
32.2039 73
35.5727 30
38.9416 15
42.3104 15
45.6793 6
49.0482 9
52.417 2
55.7859 3
59.1547 0
62.5236 1
65.8925 0
69.2613 1
72.6302 0
75.999 1
79.3679 2
82.7368 0
86.1056 0
89.4745 0
92.8433 1
