24.5808 164
27.228 169
29.8751 68
32.5222 34
35.1694 11
37.8165 11
40.4636 8
43.1108 14
45.7579 4
48.405 3
51.0522 2
53.6993 3
56.3464 1
58.9935 1
61.6407 2
64.2878 2
66.9349 0
69.5821 0
72.2292 3
74.8763 0
77.5235 1
