27.2275 187
30.4938 178
33.7602 55
37.0266 23
40.293 18
43.5594 10
46.8258 10
50.0922 9
53.3586 1
56.625 3
59.8914 2
63.1578 1
66.4242 0
69.6906 1
72.957 1
76.2234 0
79.4898 0
82.7562 0
86.0226 0
89.289 1
92.5554 1
