28.4057 132
31.7056 180
35.0056 83
38.3056 37
41.6056 22
44.9056 17
48.2056 9
51.5056 4
54.8056 7
58.1056 0
61.4056 3
64.7056 4
68.0056 1
71.3056 0
74.6056 0
77.9056 0
81.2056 1
84.5056 0
87.8056 0
91.1056 0
94.4055 1
